SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,AvgCharges,Churn
0,1,1,1,2,1,2,0,2,0,2,0,0,0,2,94.54117647058824,1
0,0,0,1,0,1,0,2,2,0,0,0,0,1,2,78.47105263157896,1
0,0,0,1,2,2,1,1,1,1,1,1,2,0,0,26.733802816901406,0
0,1,1,1,2,0,2,0,0,2,0,0,2,0,0,60.6287037037037,0
0,1,0,1,2,1,2,2,0,2,0,0,0,1,1,94.50806451612904,0
0,0,0,1,0,1,2,0,0,0,0,0,0,0,2,76.24545454545455,0
1,0,0,1,0,1,0,0,2,0,0,2,0,1,2,80.20277777777778,0
1,0,0,1,2,1,2,2,0,2,2,2,2,1,0,107.59305555555555,0
1,0,0,1,2,1,0,2,0,0,2,2,0,1,1,97.90352112676055,0
1,0,0,0,1,0,0,0,2,2,2,0,0,0,1,42.95,0
0,1,0,1,2,0,0,0,2,2,0,2,1,0,1,70.2486842105263,0
0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,47.04,0
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,46.325,1
1,0,0,1,2,0,2,0,2,0,0,0,2,0,0,59.67788461538461,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.78125,1
0,0,0,1,2,0,0,2,2,0,2,2,2,1,2,78.38529411764705,0
0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,20.33478260869565,0
0,1,0,1,2,0,2,2,0,2,0,0,0,1,1,64.94761904761906,0
0,0,0,1,0,1,0,2,0,2,2,2,2,1,3,100.76899999999999,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,19.1,1
1,1,0,1,2,1,2,0,0,0,0,0,0,1,2,80.3,1
0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,44.32121212121212,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,21.514285714285712,0
0,1,1,1,2,1,2,2,2,0,0,0,0,1,2,93.1328125,0
0,0,0,1,0,1,0,0,2,0,0,0,0,1,2,74.9,1
0,0,0,1,0,2,1,1,1,1,1,1,2,1,0,20.208474576271186,0
0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,52.425000000000004,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,18.666666666666668,0
0,1,0,1,0,2,1,1,1,1,1,1,0,0,1,22.053333333333335,0
0,1,1,1,0,0,0,0,0,0,2,2,1,1,2,67.48846153846154,0
0,0,0,1,2,1,0,2,0,0,2,2,0,1,1,97.78695652173913,0
1,1,0,1,2,1,2,0,0,0,2,0,0,0,2,90.56935483870969,0
0,0,0,1,0,0,2,2,0,2,0,0,1,1,2,58.4896551724138,0
0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,21.062244897959182,0
0,1,0,1,2,1,0,0,0,0,2,0,0,1,0,87.55,0
0,0,0,1,2,0,2,2,2,2,0,2,2,1,1,79.29126984126985,0
0,1,0,1,2,0,0,0,2,2,2,2,2,0,1,79.90555555555555,0
1,1,1,1,2,1,2,0,0,0,0,0,0,1,2,77.40625,0
1,1,0,1,0,0,0,0,2,2,0,0,1,0,1,55.356944444444444,0
1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,83.51666666666667,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,22.316666666666666,1
0,1,0,1,0,0,2,0,2,2,2,2,1,0,3,81.66428571428571,0
0,1,1,1,2,2,1,1,1,1,1,1,1,0,0,26.430769230769233,0
0,1,1,1,0,2,1,1,1,1,1,1,0,1,0,20.15,0
0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,20.804000000000002,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,0,19.541549295774647,0
0,0,0,1,2,1,2,2,2,2,2,2,1,1,0,111.87424242424242,0
0,0,0,1,0,1,2,2,0,0,2,2,1,1,2,99.64333333333333,0
0,1,0,1,0,1,0,0,0,0,2,0,0,1,1,77.56590909090909,0
0,1,0,1,0,2,1,1,1,1,1,1,1,1,0,19.811940298507466,0
0,1,0,1,2,1,0,0,2,0,2,0,2,1,0,87.85735294117647,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.0,0
1,0,0,1,2,1,0,0,2,0,0,2,0,1,1,92.16020408163266,1
1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,44.9625,0
0,1,0,1,2,0,2,2,2,2,0,2,1,0,1,80.0031746031746,0
0,1,0,1,0,1,0,2,2,0,0,0,0,0,0,82.5,1
0,0,0,1,0,2,1,1,1,1,1,1,1,1,3,20.128571428571426,0
0,1,1,1,0,0,2,2,0,2,0,0,2,0,0,55.38909090909091,1
0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,21.061764705882354,0
0,0,0,1,2,1,2,0,0,0,2,2,0,1,0,97.875,0
0,1,1,1,0,0,2,2,0,2,0,0,0,1,3,57.809090909090905,0
0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,58.89444444444444,0
0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,0
0,1,0,1,2,1,0,0,0,0,0,2,0,1,2,86.12857142857143,1
0,0,0,1,2,0,0,0,2,2,0,0,0,0,2,60.24210526315789,0
0,1,1,1,2,1,0,2,2,0,2,2,0,1,2,107.92608695652173,1
1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,25.1,1
0,1,0,1,2,1,2,2,2,2,2,0,2,1,0,104.95694444444445,0
0,1,1,1,2,0,2,0,2,0,2,0,2,0,1,69.41,0
0,0,0,1,2,1,2,2,2,2,0,2,0,1,0,99.92424242424242,0
0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,21.292857142857144,0
1,1,1,1,2,1,2,2,0,2,2,2,0,1,2,108.08913043478262,0
0,0,0,0,1,0,2,2,0,2,2,0,0,1,1,48.22692307692307,1
0,1,1,1,2,0,0,2,2,0,0,0,0,0,0,63.9234375,0
0,0,0,1,0,1,0,2,2,0,0,2,0,1,2,91.13125000000001,0
0,1,1,1,0,1,0,2,0,0,0,2,0,1,1,79.59166666666667,1
0,0,0,1,2,0,2,2,2,2,2,0,0,1,1,80.4581081081081,0
0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,22.3375,0
0,1,1,1,2,0,2,0,2,0,2,0,2,1,0,69.80347222222223,0
1,1,0,0,1,0,2,2,2,2,0,0,2,0,1,47.23098591549296,0
0,1,0,1,0,1,0,2,0,0,2,2,0,1,0,91.321875,0
0,1,0,0,1,0,2,0,2,2,0,2,0,1,0,48.8140350877193,0
0,0,0,1,2,2,1,1,1,1,1,1,1,0,0,25.74469696969697,0
1,0,0,1,0,1,0,2,2,0,2,0,0,1,2,88.0529411764706,1
0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,21.53333333333333,0
0,1,0,1,2,0,2,2,2,0,0,0,2,1,1,67.09772727272727,0
0,1,0,1,2,0,0,2,0,0,2,2,0,1,0,77.79705882352941,0
0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,1
0,1,0,1,0,0,2,2,2,0,0,0,1,0,1,61.4448275862069,1
0,1,1,1,0,2,1,1,1,1,1,1,0,0,1,17.46875,0
0,0,0,1,0,0,2,0,2,2,2,0,1,0,1,71.38148148148149,0
0,1,0,1,2,1,0,2,0,0,0,2,0,0,3,88.24264705882354,0
0,0,0,1,0,1,0,2,0,0,2,2,1,1,0,100.71000000000001,0
0,0,0,1,0,0,0,2,2,0,2,0,0,1,1,68.04242424242425,0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.75,1
0,1,1,1,2,0,2,2,0,0,0,2,0,0,3,67.475,0
0,0,1,1,2,1,0,0,0,2,0,0,1,1,1,79.0125,0
0,0,0,1,0,1,0,0,2,2,2,2,2,0,1,100.36224489795919,0
0,1,1,1,2,1,0,0,2,2,2,2,0,0,2,105.93157894736842,1
0,1,1,1,2,0,2,2,2,2,2,0,2,0,0,82.04714285714286,0
0,1,1,1,0,0,2,2,0,2,0,0,0,0,0,58.2703125,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,67.86944444444445,0
0,0,0,0,1,0,2,2,0,2,0,0,2,1,3,37.59054054054054,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.5875,0
0,1,0,1,2,1,2,2,2,0,0,0,0,0,2,85.93125,0
0,1,0,1,2,1,0,2,0,0,0,0,0,1,0,78.64117647058823,0
0,0,1,1,0,0,2,2,2,0,0,0,0,1,2,68.30526315789473,0
0,1,0,1,2,1,0,0,2,0,2,2,2,0,1,101.12333333333332,0
0,1,1,1,2,2,1,1,1,1,1,1,2,1,3,23.965686274509803,0
0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,17.426785714285714,0
0,0,0,1,0,0,0,2,0,0,0,2,2,1,2,59.268604651162796,0
0,1,0,1,0,2,1,1,1,1,1,1,2,0,2,19.892857142857142,0
0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,80.68333333333334,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,44.75,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,21.25,1
0,0,0,1,2,1,2,2,2,0,2,0,2,0,1,98.70555555555555,0
1,0,0,1,0,1,0,0,0,0,2,0,0,1,2,86.96666666666665,1
0,1,0,1,2,1,2,2,0,2,2,2,0,1,2,107.66029411764706,0
1,0,0,1,2,1,0,2,0,0,2,2,0,1,2,98.91166666666666,1
0,0,0,1,2,1,0,2,2,0,2,2,2,0,2,105.56333333333333,0
0,0,0,1,2,0,0,2,0,2,0,0,0,1,1,62.64666666666667,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,0,93.33888888888889,0
0,1,0,1,0,0,2,2,2,2,2,2,2,0,1,85.00285714285714,0
0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,103.775,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,23.35,0
0,0,0,1,0,0,0,0,2,0,0,0,0,1,3,50.45,1
0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,23.748529411764707,0
0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,71.54318181818182,0
0,1,1,1,2,1,0,2,2,0,2,0,0,1,2,95.3763157894737,1
0,0,0,1,2,1,0,2,0,0,2,2,0,1,1,100.25,1
0,1,0,1,0,1,0,0,2,2,0,0,0,0,2,81.59722222222223,0
0,0,0,1,0,1,0,0,0,2,2,2,0,1,2,89.91724137931034,0
0,0,0,1,2,1,0,0,2,0,0,2,0,1,2,88.88125,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.85,1
0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,71.55,1
0,0,0,0,1,0,0,0,2,0,2,2,1,1,2,49.141935483870974,0
0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,81.075,1
0,1,0,1,2,0,0,0,2,2,0,2,1,1,3,71.575,0
0,0,0,1,2,2,1,1,1,1,1,1,0,1,1,26.64,1
0,0,0,1,0,1,2,2,2,2,0,0,1,1,1,90.98899999999999,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46.07142857142857,0
1,1,0,1,2,1,2,0,2,0,0,0,0,1,0,79.84268292682927,1
0,1,1,1,0,1,2,0,2,0,0,0,2,0,1,79.04632352941177,0
1,1,0,1,2,1,0,0,2,0,2,2,0,1,0,96.5653846153846,0
0,0,0,0,1,0,0,0,2,2,2,2,2,0,1,54.21140350877193,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,2,20.349999999999998,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.9,1
0,1,1,1,0,0,2,0,0,0,0,0,1,1,0,50.294736842105266,0
0,0,0,1,0,0,0,0,0,0,2,0,0,1,2,46.800000000000004,0
0,0,0,1,2,2,1,1,1,1,1,1,2,0,2,25.306779661016947,0
0,1,0,1,0,1,0,0,0,0,0,0,0,1,3,69.4,1
0,1,0,0,1,0,2,0,0,0,2,0,0,1,0,38.71547619047619,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,77.30714285714285,1
0,1,0,1,2,2,1,1,1,1,1,1,2,0,1,26.64029850746269,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.35,0
0,1,0,1,2,0,2,2,2,2,2,2,2,0,0,92.0590909090909,0
0,0,0,1,2,1,0,0,2,0,0,2,0,0,3,90.17377049180328,0
0,1,1,1,2,2,1,1,1,1,1,1,1,0,1,18.275,0
1,1,0,1,0,1,2,0,0,0,0,0,0,1,1,76.89047619047619,1
0,1,1,1,2,0,0,2,0,0,0,0,1,1,0,53.12265625,0
1,1,0,1,2,1,2,2,2,2,2,2,1,1,0,119.09351851851852,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,19.75,0
0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,22.794444444444448,0
0,0,1,1,2,2,1,1,1,1,1,1,2,0,1,25.258333333333333,0
0,0,0,1,0,1,0,2,0,0,0,2,0,0,2,78.35000000000001,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.1,1
0,1,1,1,2,0,2,2,2,2,2,2,2,0,1,91.60972222222222,0
1,1,0,1,0,1,0,2,2,0,2,2,1,1,2,97.78333333333333,0
0,1,1,1,0,2,1,1,1,1,1,1,1,1,3,17.849999999999998,0
0,0,1,1,2,1,2,0,0,0,0,0,0,1,2,75.77083333333333,1
0,1,1,1,0,1,0,2,2,2,2,2,1,0,1,105.72377049180328,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,1,19.55,0
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,96.07181818181817,1
0,0,0,1,2,1,2,2,0,0,2,0,0,1,2,95.1470588235294,1
0,0,0,1,0,2,1,1,1,1,1,1,1,0,1,21.236486486486488,0
0,1,0,1,2,2,1,1,1,1,1,1,2,1,3,24.666666666666668,0
1,1,0,1,2,0,0,2,2,2,2,0,2,0,1,74.94791666666667,0
0,0,0,1,0,0,2,0,0,2,0,2,0,0,0,71.8125,0
0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,18.195454545454545,0
0,0,0,1,0,1,0,2,0,0,2,0,0,0,2,84.3,1
0,0,0,1,2,0,0,2,0,2,0,2,0,0,1,69.90263157894738,0
0,0,1,1,0,0,0,2,2,2,2,2,1,0,2,85.05588235294118,0
1,0,0,1,2,0,0,2,2,2,2,0,2,1,0,74.46642857142857,0
1,1,1,1,2,0,2,2,2,2,2,2,2,0,1,89.44791666666667,1
0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,80.17678571428571,0
0,0,0,1,0,1,0,2,0,0,2,0,0,1,0,75.33333333333333,0
0,1,1,1,2,0,2,2,2,2,2,2,2,1,0,89.76597222222222,0
1,1,0,1,2,1,0,0,2,0,2,2,0,1,2,102.83636363636364,1
1,0,0,1,2,1,0,0,2,0,0,0,0,1,2,73.24375,1
0,1,0,1,2,1,0,2,2,2,2,2,1,1,0,109.69649122807017,0
0,1,1,1,0,2,1,1,1,1,1,1,0,0,0,19.95,1
0,1,0,0,1,0,2,2,0,0,2,0,0,0,2,44.82934782608696,0
0,1,0,1,0,2,1,1,1,1,1,1,1,0,1,19.57,0
1,1,0,1,0,1,2,0,0,0,0,0,0,0,2,72.045,0
0,1,0,1,2,1,2,2,2,0,2,0,0,1,2,95.0608695652174,1
0,0,0,1,0,1,2,2,2,0,0,2,0,1,1,93.103125,0
0,0,0,1,0,1,2,0,0,0,0,0,0,1,1,73.58846153846153,0
0,0,0,1,0,1,0,0,2,2,0,0,2,1,2,82.09102564102565,1
0,0,0,1,0,1,0,2,2,0,2,0,0,1,1,90.3,0
1,0,0,1,0,0,0,0,0,2,0,0,0,0,3,49.766666666666666,0
0,1,0,1,0,2,1,1,1,1,1,1,2,0,3,19.928358208955224,0
0,1,1,1,2,1,0,0,2,0,0,0,0,1,0,73.47222222222223,1
0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,74.12333333333332,1
0,1,0,1,2,1,0,2,2,0,2,2,2,1,0,106.40845070422536,0
0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,49.0,0
0,1,1,1,2,1,0,0,2,0,2,2,0,1,2,101.53833333333334,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.35,1
0,1,0,0,1,0,0,2,0,0,2,2,0,1,3,49.19705882352941,0
0,0,0,1,0,1,0,0,0,2,0,2,0,0,2,90.73333333333333,1
0,1,1,1,2,0,2,0,2,0,2,2,2,1,2,79.00597014925373,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,20.95,0
1,0,0,1,2,0,0,0,0,0,0,0,0,0,3,50.55,1
1,1,0,1,2,1,0,0,2,0,0,0,0,0,3,80.3125,0
0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,19.46829268292683,0
0,1,0,1,0,1,0,0,0,0,2,0,0,1,2,80.55,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44.15,0
0,1,1,1,2,1,0,2,2,0,0,0,0,1,2,76.40833333333333,1
0,1,1,1,2,1,2,2,0,0,2,2,0,1,2,104.63225806451612,0
0,0,0,1,0,1,0,2,0,0,0,2,0,1,3,84.34772727272728,1
0,0,1,1,2,1,0,2,2,2,0,0,0,1,1,91.57941176470588,0
0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,27.611805555555556,0
0,1,1,1,2,1,0,2,0,2,2,0,0,1,1,97.00357142857142,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,16.394444444444446,0
0,1,0,1,2,1,2,2,2,2,2,2,2,1,0,117.01249999999999,0
0,0,0,1,0,1,2,2,2,2,2,2,0,1,0,110.18499999999999,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.389473684210525,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,58.325,1
0,0,0,0,1,0,0,0,2,2,2,2,1,0,1,57.466981132075475,0
1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,84.71296296296296,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,21.75,0
0,1,1,1,2,1,0,0,2,0,2,0,1,1,2,85.32222222222222,0
0,1,1,1,2,0,0,2,0,0,0,0,0,0,2,55.85,0
0,1,1,1,2,1,2,2,2,2,2,2,2,0,0,114.08802816901408,0
0,0,0,1,2,1,0,2,0,0,0,0,0,1,0,83.07000000000001,1
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.0,1
0,1,0,0,1,0,2,2,2,2,2,2,1,0,0,66.0443661971831,0
0,1,0,1,0,1,0,2,0,2,2,2,1,1,2,99.32867647058823,0
0,0,0,1,2,1,0,2,0,2,2,2,0,1,2,104.13676470588236,0
0,0,0,1,0,1,0,2,2,2,0,0,1,1,2,84.02307692307691,0
0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,47.93636363636363,1
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,18.650000000000002,0
0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,77.0175,0
0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,106.85416666666667,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,2,19.896527777777777,0
1,1,0,1,2,1,0,2,2,0,2,2,1,1,1,105.9701388888889,0
0,0,0,1,2,2,1,1,1,1,1,1,0,0,3,25.475,0
0,1,1,1,0,2,1,1,1,1,1,1,0,0,2,19.5875,0
1,1,0,1,2,1,2,0,2,0,2,2,1,1,2,101.82096774193548,0
0,0,0,1,0,0,0,0,0,2,0,2,0,1,3,62.955,0
0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,85.17903225806452,0
0,1,0,1,0,2,1,1,1,1,1,1,2,0,1,19.330281690140847,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.900862068965516,0
0,1,1,1,2,0,2,2,2,2,2,2,2,1,1,89.10071428571429,0
0,1,0,1,2,0,2,2,2,2,2,2,2,0,2,88.88591549295774,0
1,0,0,1,2,0,2,0,2,2,0,2,2,0,1,72.91304347826087,0
1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,85.05,1
0,1,1,1,2,1,2,2,2,2,2,2,2,1,0,120.45069444444445,0
0,1,0,1,0,1,0,0,0,2,0,2,0,0,1,84.47884615384615,0
0,1,0,1,2,1,0,0,2,2,0,2,0,1,1,91.1560606060606,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,22.080000000000002,0
1,0,0,1,2,1,2,0,2,2,0,2,2,0,1,101.39649122807018,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,2,22.265,0
0,1,1,1,2,2,1,1,1,1,1,1,1,1,3,23.451282051282053,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,22.39090909090909,0
0,1,1,1,0,1,0,2,2,2,2,2,0,1,2,100.48333333333333,1
0,1,1,1,2,0,0,2,2,2,2,2,2,0,0,81.76470588235294,0
0,0,0,1,2,1,0,0,2,0,2,0,1,1,1,90.72222222222223,0
0,0,0,1,0,1,0,0,2,2,2,2,0,1,3,91.27499999999999,1
0,0,0,1,2,0,2,0,0,0,0,0,0,0,3,53.88055555555556,0
0,1,1,1,0,0,0,0,2,0,0,0,1,1,0,50.204807692307696,0
0,1,1,1,2,1,2,2,2,2,2,2,2,0,3,117.28392857142856,0
0,0,0,1,2,1,0,0,2,2,2,2,0,1,0,105.50777777777779,0
0,0,0,1,2,2,1,1,1,1,1,1,2,1,3,26.26194029850746,0
0,1,0,0,1,0,2,0,0,2,0,0,0,0,3,33.699999999999996,0
1,0,0,1,0,1,0,2,2,0,2,2,0,1,0,99.94076923076922,0
0,1,0,1,2,0,0,2,0,2,0,2,2,0,3,67.20873015873015,0
0,1,1,1,2,2,1,1,1,1,1,1,2,0,3,27.336363636363636,0
0,0,1,1,0,0,0,0,0,2,0,2,0,1,3,59.55,0
0,0,0,1,2,0,0,0,2,0,2,2,2,1,0,78.60636363636364,0
0,1,1,1,2,0,0,0,0,2,0,0,1,1,3,58.644,0
0,1,0,1,2,1,2,2,2,2,2,2,1,1,0,120.6222222222222,1
0,1,0,1,2,2,1,1,1,1,1,1,2,1,1,24.672916666666666,0
0,0,1,0,1,0,0,2,0,2,2,0,2,0,3,45.137692307692305,0
1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,80.93055555555556,1
0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.62142857142857,0
0,1,0,1,2,0,2,2,0,2,0,0,2,0,0,66.73263888888889,0
0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,53.58095238095238,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,0,19.925,0
1,0,0,1,0,1,0,0,2,0,2,2,0,1,2,105.6,0
0,1,0,1,2,1,0,0,0,2,0,0,0,1,0,83.91666666666667,1
0,1,0,1,2,1,2,2,2,2,2,2,2,0,1,115.72430555555555,0
0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,52.43333333333334,0
0,0,0,1,0,1,0,0,2,0,0,2,0,1,1,83.29615384615384,0
1,1,0,1,2,1,0,2,2,0,0,2,0,1,0,92.4927536231884,0
0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,92.5375,1
1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,75.01875,0
1,0,0,1,2,1,0,0,2,0,0,2,0,1,0,87.91746031746032,0
0,0,0,1,2,1,2,2,2,2,2,2,1,1,1,117.49166666666666,0
0,1,0,1,0,0,2,0,0,2,0,0,0,0,0,57.541666666666664,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,21.484615384615385,0
0,0,0,1,2,0,2,2,2,0,0,0,0,0,3,64.88863636363637,0
0,0,0,1,2,1,0,0,2,0,2,0,0,1,2,90.53999999999999,1
0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.45,1
0,1,1,1,2,2,1,1,1,1,1,1,2,1,0,23.738194444444446,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,0,26.575,0
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,19.43375,0
0,1,1,1,0,2,1,1,1,1,1,1,1,0,0,19.56477272727273,0
1,1,0,1,0,0,2,2,0,2,2,0,1,1,0,70.59295774647887,0
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,83.15,1
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,92.46538461538461,0
0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,70.0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,24.4,0
0,1,1,1,0,0,2,0,0,2,2,2,2,1,0,74.15615384615384,1
0,0,0,1,2,0,0,0,0,2,2,0,0,1,3,69.96666666666667,0
0,0,0,1,0,0,0,0,0,2,0,0,0,1,3,46.98076923076923,0
0,1,0,1,2,1,0,2,2,0,2,2,0,1,2,103.32121212121211,1
0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,70.7,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,38.8375,0
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,72.0,0
0,1,0,1,2,1,2,2,0,2,2,2,2,1,1,109.375,0
0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,24.63783783783784,0
0,0,0,1,0,1,2,0,0,0,2,0,0,0,2,84.68,1
0,0,0,1,0,2,1,1,1,1,1,1,1,1,1,20.786956521739132,0
0,1,1,0,1,0,0,0,0,2,2,2,0,0,1,52.05,1
0,1,1,1,0,2,1,1,1,1,1,1,1,1,2,18.139285714285716,0
0,0,0,1,2,0,2,0,0,0,2,2,1,0,3,71.3421875,0
0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,73.41363636363636,0
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,26.12261904761905,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,46.1625,0
0,1,1,1,2,1,2,0,2,0,2,2,2,1,1,103.46615384615384,0
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,15.775,1
0,1,1,1,2,0,2,2,2,2,2,2,2,1,0,89.90285714285714,0
0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.65909090909091,0
1,0,0,1,2,1,0,0,0,0,0,0,0,1,2,80.4375,1
0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,73.575,1
0,1,1,0,1,0,2,2,0,0,0,0,2,0,0,36.33507462686567,0
0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,21.284000000000002,0
0,1,0,1,0,2,1,1,1,1,1,1,0,0,0,18.7625,0
0,0,1,1,0,0,2,0,0,0,0,2,0,1,1,62.975,0
0,0,0,1,0,2,1,1,1,1,1,1,2,0,3,20.444117647058825,0
0,1,1,0,1,0,2,2,0,0,0,0,0,0,0,35.22282608695652,0
0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,95.51,1
0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,50.71923076923077,0
1,0,0,1,2,1,2,2,0,0,2,2,0,1,3,106.40799999999999,1
0,1,1,1,0,0,0,0,2,0,0,0,1,0,3,49.45384615384615,0
0,0,0,1,2,1,0,0,0,2,2,2,1,1,2,97.94302325581396,1
0,0,1,1,0,2,1,1,1,1,1,1,0,1,2,19.871052631578948,0
0,1,0,1,0,1,0,2,0,2,2,2,0,1,2,99.09,1
0,0,1,1,2,1,0,0,0,0,2,2,0,1,0,96.9,1
0,1,0,1,2,0,2,2,0,2,2,2,2,1,0,84.15208333333334,0
1,0,0,1,2,0,2,2,0,0,0,0,0,1,1,53.605555555555554,0
1,0,0,1,2,1,0,0,0,0,0,2,0,1,2,87.79444444444444,1
1,0,0,1,2,1,0,0,2,0,0,2,0,0,1,91.39814814814815,1
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,96.78541666666666,0
0,0,0,1,0,1,0,2,2,2,2,2,1,1,0,105.2463768115942,1
